Site_ID,Location_ID,country,Sample_ID,Date,Laboratory,Contact_NAme,Contact_email,Paper_code,Latitude,Longitude,Soil_typ,Horizon,Veg_typ,D_min,D_max,D_ave,Bulk_den,Bulk_den_e,LOI,SOC_inst,SOC,SOC_err,STHg_inst,STHg,STHg_err,RHgC,RHgC_err,VWC,VWC_err,Notes,Extractor,Range Flag,Outlier Flag
Q067,Qinghai_Tibean_Plateau,CHINA,Q067,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.70978611,99.93901389,NA,NA,Alpinesteppe,0,10,5,-999,-999,-999,CN,1.5,-999,DMA,22.49366667,-999,1.499577778,-999,-999,-999,NA,LT,0,0
Q067,Qinghai_Tibean_Plateau,CHINA,Q067,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.70978611,99.93901389,NA,NA,Alpinesteppe,10,20,15,-999,-999,-999,CN,1.5,-999,DMA,17.31073333,-999,1.154048889,-999,-999,-999,NA,LT,0,0
Q067,Qinghai_Tibean_Plateau,CHINA,Q067,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.70978611,99.93901389,NA,NA,Alpinesteppe,50,70,60,-999,-999,-999,CN,1,-999,DMA,12.53303333,-999,1.253303333,-999,-999,-999,NA,LT,0,0
Q067,Qinghai_Tibean_Plateau,CHINA,Q067,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.70978611,99.93901389,NA,NA,Alpinesteppe,150,200,175,-999,-999,-999,CN,0.7,-999,DMA,28.09606667,-999,4.01372381,-999,-999,-999,NA,LT,0,0
Q067,Qinghai_Tibean_Plateau,CHINA,Q067,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.70978611,99.93901389,NA,NA,Alpinesteppe,250,300,275,-999,-999,-999,CN,0.6,-999,DMA,19.6605,-999,3.27675,-999,-999,-999,NA,LT,0,0
Q004,Qinghai_Tibean_Plateau,CHINA,Q004,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.72615,101.6510083,NA,NA,Alpinemeadow,0,10,5,-999,-999,-999,CN,2.7,-999,DMA,28.7149,-999,1.063514815,-999,-999,-999,NA,LT,0,0
Q004,Qinghai_Tibean_Plateau,CHINA,Q004,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.72615,101.6510083,NA,NA,Alpinemeadow,10,20,15,-999,-999,-999,CN,2.7,-999,DMA,20.22803333,-999,0.74918642,-999,-999,-999,NA,LT,0,0
Q004,Qinghai_Tibean_Plateau,CHINA,Q004,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.72615,101.6510083,NA,NA,Alpinemeadow,50,70,60,-999,-999,-999,CN,1.8,-999,DMA,13.69893333,-999,0.761051852,-999,-999,-999,NA,LT,0,0
Q004,Qinghai_Tibean_Plateau,CHINA,Q004,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.72615,101.6510083,NA,NA,Alpinemeadow,150,200,175,-999,-999,-999,CN,1.3,-999,DMA,19.70616667,-999,1.515858974,-999,-999,-999,NA,LT,0,0
Q004,Qinghai_Tibean_Plateau,CHINA,Q004,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.72615,101.6510083,NA,NA,Alpinemeadow,250,300,275,-999,-999,-999,CN,1.1,-999,DMA,24.61146667,-999,2.237406061,-999,-999,-999,NA,LT,0,0
Q003,Qinghai_Tibean_Plateau,CHINA,Q003,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.75453333,101.6212,NA,NA,Alpinemeadow,0,10,5,-999,-999,-999,CN,2.7,-999,DMA,18.8246,-999,0.697207407,-999,-999,-999,NA,LT,0,0
Q003,Qinghai_Tibean_Plateau,CHINA,Q003,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.75453333,101.6212,NA,NA,Alpinemeadow,10,20,15,-999,-999,-999,CN,2.7,-999,DMA,14.08005,-999,0.521483333,-999,-999,-999,NA,LT,0,0
Q003,Qinghai_Tibean_Plateau,CHINA,Q003,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.75453333,101.6212,NA,NA,Alpinemeadow,50,70,60,-999,-999,-999,CN,1.8,-999,DMA,12.31953333,-999,0.684418519,-999,-999,-999,NA,LT,0,0
Q003,Qinghai_Tibean_Plateau,CHINA,Q003,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.75453333,101.6212,NA,NA,Alpinemeadow,150,200,175,-999,-999,-999,CN,1.3,-999,DMA,17.0399,-999,1.310761538,-999,-999,-999,NA,LT,0,0
Q003,Qinghai_Tibean_Plateau,CHINA,Q003,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.75453333,101.6212,NA,NA,Alpinemeadow,250,300,275,-999,-999,-999,CN,1.1,-999,DMA,15.7461,-999,1.431463636,-999,-999,-999,NA,LT,0,0
Q070,Qinghai_Tibean_Plateau,CHINA,Q070,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.76234444,100.2253361,NA,NA,Alpinesteppe,0,10,5,-999,-999,-999,CN,1.5,-999,DMA,43.08483333,-999,2.872322222,-999,-999,-999,NA,LT,0,0
Q070,Qinghai_Tibean_Plateau,CHINA,Q070,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.76234444,100.2253361,NA,NA,Alpinesteppe,10,20,15,-999,-999,-999,CN,1.5,-999,DMA,36.97333333,-999,2.464888889,-999,-999,-999,NA,LT,0,0
Q070,Qinghai_Tibean_Plateau,CHINA,Q070,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.76234444,100.2253361,NA,NA,Alpinesteppe,50,70,60,-999,-999,-999,CN,1,-999,DMA,19.6226,-999,1.96226,-999,-999,-999,NA,LT,0,0
Q070,Qinghai_Tibean_Plateau,CHINA,Q070,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.76234444,100.2253361,NA,NA,Alpinesteppe,150,200,175,-999,-999,-999,CN,0.7,-999,DMA,74.29396667,-999,10.61342381,-999,-999,-999,NA,LT,0,0
Q070,Qinghai_Tibean_Plateau,CHINA,Q070,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.76234444,100.2253361,NA,NA,Alpinesteppe,250,300,275,-999,-999,-999,CN,0.6,-999,DMA,160.0526333,-999,26.67543889,-999,-999,-999,NA,LT,0,0
Q005,Qinghai_Tibean_Plateau,CHINA,Q005,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.77395,101.6186417,NA,NA,Alpinemeadow,0,10,5,-999,-999,-999,CN,2.7,-999,DMA,74.12763333,-999,2.745467901,-999,-999,-999,NA,LT,0,0
Q005,Qinghai_Tibean_Plateau,CHINA,Q005,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.77395,101.6186417,NA,NA,Alpinemeadow,10,20,15,-999,-999,-999,CN,2.7,-999,DMA,22.22676667,-999,0.82321358,-999,-999,-999,NA,LT,0,0
Q005,Qinghai_Tibean_Plateau,CHINA,Q005,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.77395,101.6186417,NA,NA,Alpinemeadow,50,70,60,-999,-999,-999,CN,1.8,-999,DMA,13.70053333,-999,0.761140741,-999,-999,-999,NA,LT,0,0
Q005,Qinghai_Tibean_Plateau,CHINA,Q005,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.77395,101.6186417,NA,NA,Alpinemeadow,150,200,175,-999,-999,-999,CN,1.3,-999,DMA,14.5313,-999,1.117792308,-999,-999,-999,NA,LT,0,0
Q005,Qinghai_Tibean_Plateau,CHINA,Q005,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.77395,101.6186417,NA,NA,Alpinemeadow,250,300,275,-999,-999,-999,CN,1.1,-999,DMA,9.427466667,-999,0.857042424,-999,-999,-999,NA,LT,0,0
Q068,Qinghai_Tibean_Plateau,CHINA,Q068,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.93266111,100.0701667,NA,NA,Alpinesteppe,0,10,5,-999,-999,-999,CN,1.5,-999,DMA,25.9064,-999,1.727093333,-999,-999,-999,NA,LT,0,0
Q068,Qinghai_Tibean_Plateau,CHINA,Q068,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.93266111,100.0701667,NA,NA,Alpinesteppe,10,20,15,-999,-999,-999,CN,1.5,-999,DMA,21.99323333,-999,1.466215556,-999,-999,-999,NA,LT,0,0
Q068,Qinghai_Tibean_Plateau,CHINA,Q068,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.93266111,100.0701667,NA,NA,Alpinesteppe,50,70,60,-999,-999,-999,CN,1,-999,DMA,13.46126667,-999,1.346126667,-999,-999,-999,NA,LT,0,0
Q068,Qinghai_Tibean_Plateau,CHINA,Q068,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.93266111,100.0701667,NA,NA,Alpinesteppe,150,200,175,-999,-999,-999,CN,0.7,-999,DMA,22.73736667,-999,3.248195238,-999,-999,-999,NA,LT,0,0
Q068,Qinghai_Tibean_Plateau,CHINA,Q068,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.93266111,100.0701667,NA,NA,Alpinesteppe,250,300,275,-999,-999,-999,CN,0.6,-999,DMA,28.8679,-999,4.811316667,-999,-999,-999,NA,LT,0,0
Q069,Qinghai_Tibean_Plateau,CHINA,Q069,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.99870278,100.219425,NA,NA,Alpinesteppe,0,10,5,-999,-999,-999,CN,1.5,-999,DMA,40.3952,-999,2.693013333,-999,-999,-999,NA,LT,0,0
Q069,Qinghai_Tibean_Plateau,CHINA,Q069,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.99870278,100.219425,NA,NA,Alpinesteppe,10,20,15,-999,-999,-999,CN,1.5,-999,DMA,30.22586667,-999,2.015057778,-999,-999,-999,NA,LT,0,0
Q069,Qinghai_Tibean_Plateau,CHINA,Q069,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.99870278,100.219425,NA,NA,Alpinesteppe,50,70,60,-999,-999,-999,CN,1,-999,DMA,74.90786667,-999,7.490786667,-999,-999,-999,NA,LT,0,0
Q069,Qinghai_Tibean_Plateau,CHINA,Q069,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.99870278,100.219425,NA,NA,Alpinesteppe,150,200,175,-999,-999,-999,CN,0.7,-999,DMA,75.11136667,-999,10.73019524,-999,-999,-999,NA,LT,0,0
Q069,Qinghai_Tibean_Plateau,CHINA,Q069,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,35.99870278,100.219425,NA,NA,Alpinesteppe,250,300,275,-999,-999,-999,CN,0.6,-999,DMA,74.46996667,-999,12.41166111,-999,-999,-999,NA,LT,0,0
Q071,Qinghai_Tibean_Plateau,CHINA,Q071,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.0895,100.3896667,NA,NA,Alpinesteppe,0,10,5,-999,-999,-999,CN,1.5,-999,DMA,17.9124,-999,1.19416,-999,-999,-999,NA,LT,0,0
Q071,Qinghai_Tibean_Plateau,CHINA,Q071,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.0895,100.3896667,NA,NA,Alpinesteppe,10,20,15,-999,-999,-999,CN,1.5,-999,DMA,20.84866667,-999,1.389911111,-999,-999,-999,NA,LT,0,0
Q071,Qinghai_Tibean_Plateau,CHINA,Q071,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.0895,100.3896667,NA,NA,Alpinesteppe,50,70,60,-999,-999,-999,CN,1,-999,DMA,32.10223333,-999,3.210223333,-999,-999,-999,NA,LT,0,0
Q071,Qinghai_Tibean_Plateau,CHINA,Q071,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.0895,100.3896667,NA,NA,Alpinesteppe,150,200,175,-999,-999,-999,CN,0.7,-999,DMA,NA,-999,-999,-999,-999,-999,NA,LT,1,1
Q071,Qinghai_Tibean_Plateau,CHINA,Q071,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.0895,100.3896667,NA,NA,Alpinesteppe,250,300,275,-999,-999,-999,CN,0.6,-999,DMA,NA,-999,-999,-999,-999,-999,NA,LT,1,1
Q090,Qinghai_Tibean_Plateau,CHINA,Q090,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.10771944,98.16615,NA,NA,Alpinesteppe,0,10,5,-999,-999,-999,CN,1.5,-999,DMA,21.0478,-999,1.403186667,-999,-999,-999,NA,LT,0,0
Q090,Qinghai_Tibean_Plateau,CHINA,Q090,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.10771944,98.16615,NA,NA,Alpinesteppe,10,20,15,-999,-999,-999,CN,1.5,-999,DMA,17.0487,-999,1.13658,-999,-999,-999,NA,LT,0,0
Q090,Qinghai_Tibean_Plateau,CHINA,Q090,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.10771944,98.16615,NA,NA,Alpinesteppe,50,70,60,-999,-999,-999,CN,1,-999,DMA,9.138633333,-999,0.913863333,-999,-999,-999,NA,LT,0,0
Q090,Qinghai_Tibean_Plateau,CHINA,Q090,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.10771944,98.16615,NA,NA,Alpinesteppe,150,200,175,-999,-999,-999,CN,0.7,-999,DMA,12.5599,-999,1.794271429,-999,-999,-999,NA,LT,0,0
Q090,Qinghai_Tibean_Plateau,CHINA,Q090,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.10771944,98.16615,NA,NA,Alpinesteppe,250,300,275,-999,-999,-999,CN,0.6,-999,DMA,9.4154,-999,1.569233333,-999,-999,-999,NA,LT,0,0
Q072,Qinghai_Tibean_Plateau,CHINA,Q072,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.12116667,100.4561667,NA,NA,Alpinesteppe,0,10,5,-999,-999,-999,CN,1.5,-999,DMA,26.9767,-999,1.798446667,-999,-999,-999,NA,LT,0,0
Q072,Qinghai_Tibean_Plateau,CHINA,Q072,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.12116667,100.4561667,NA,NA,Alpinesteppe,10,20,15,-999,-999,-999,CN,1.5,-999,DMA,22.97485,-999,1.531656667,-999,-999,-999,NA,LT,0,0
Q072,Qinghai_Tibean_Plateau,CHINA,Q072,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.12116667,100.4561667,NA,NA,Alpinesteppe,50,70,60,-999,-999,-999,CN,1,-999,DMA,12.6713,-999,1.26713,-999,-999,-999,NA,LT,0,0
Q072,Qinghai_Tibean_Plateau,CHINA,Q072,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.12116667,100.4561667,NA,NA,Alpinesteppe,150,200,175,-999,-999,-999,CN,0.7,-999,DMA,32.5716,-999,4.653085714,-999,-999,-999,NA,LT,0,0
Q072,Qinghai_Tibean_Plateau,CHINA,Q072,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.12116667,100.4561667,NA,NA,Alpinesteppe,250,300,275,-999,-999,-999,CN,0.6,-999,DMA,106.32155,-999,17.72025833,-999,-999,-999,NA,LT,0,0
Q001,Qinghai_Tibean_Plateau,CHINA,Q001,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.364475,101.4899056,NA,NA,Alpinemeadow,0,10,5,-999,-999,-999,CN,2.7,-999,DMA,34.3179,-999,1.271033333,-999,-999,-999,NA,LT,0,0
Q001,Qinghai_Tibean_Plateau,CHINA,Q001,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.364475,101.4899056,NA,NA,Alpinemeadow,10,20,15,-999,-999,-999,CN,2.7,-999,DMA,37.92376667,-999,1.404583951,-999,-999,-999,NA,LT,0,0
Q001,Qinghai_Tibean_Plateau,CHINA,Q001,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.364475,101.4899056,NA,NA,Alpinemeadow,50,70,60,-999,-999,-999,CN,1.8,-999,DMA,13.2598,-999,0.736655556,-999,-999,-999,NA,LT,0,0
Q001,Qinghai_Tibean_Plateau,CHINA,Q001,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.364475,101.4899056,NA,NA,Alpinemeadow,150,200,175,-999,-999,-999,CN,1.3,-999,DMA,24.19006667,-999,1.860774359,-999,-999,-999,NA,LT,0,0
Q001,Qinghai_Tibean_Plateau,CHINA,Q001,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.364475,101.4899056,NA,NA,Alpinemeadow,250,300,275,-999,-999,-999,CN,1.1,-999,DMA,20.43723333,-999,1.857930303,-999,-999,-999,NA,LT,0,0
Q088,Qinghai_Tibean_Plateau,CHINA,Q088,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.43687778,98.59132222,NA,NA,Alpinesteppe,0,10,5,-999,-999,-999,CN,1.5,-999,DMA,11.71846667,-999,0.781231111,-999,-999,-999,NA,LT,0,0
Q088,Qinghai_Tibean_Plateau,CHINA,Q088,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.43687778,98.59132222,NA,NA,Alpinesteppe,10,20,15,-999,-999,-999,CN,1.5,-999,DMA,8.337733333,-999,0.555848889,-999,-999,-999,NA,LT,0,0
Q088,Qinghai_Tibean_Plateau,CHINA,Q088,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.43687778,98.59132222,NA,NA,Alpinesteppe,50,70,60,-999,-999,-999,CN,1,-999,DMA,9.119166667,-999,0.911916667,-999,-999,-999,NA,LT,0,0
Q088,Qinghai_Tibean_Plateau,CHINA,Q088,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.43687778,98.59132222,NA,NA,Alpinesteppe,150,200,175,-999,-999,-999,CN,0.7,-999,DMA,4.822,-999,0.688857143,-999,-999,-999,NA,LT,0,0
Q088,Qinghai_Tibean_Plateau,CHINA,Q088,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.43687778,98.59132222,NA,NA,Alpinesteppe,250,300,275,-999,-999,-999,CN,0.6,-999,DMA,3.484166667,-999,0.580694444,-999,-999,-999,NA,LT,0,0
Q089,Qinghai_Tibean_Plateau,CHINA,Q089,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.44610556,98.24056944,NA,NA,Alpinesteppe,0,10,5,-999,-999,-999,CN,1.5,-999,DMA,11.31126667,-999,0.754084444,-999,-999,-999,NA,LT,0,0
Q089,Qinghai_Tibean_Plateau,CHINA,Q089,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.44610556,98.24056944,NA,NA,Alpinesteppe,10,20,15,-999,-999,-999,CN,1.5,-999,DMA,7.6709,-999,0.511393333,-999,-999,-999,NA,LT,0,0
Q089,Qinghai_Tibean_Plateau,CHINA,Q089,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.44610556,98.24056944,NA,NA,Alpinesteppe,50,70,60,-999,-999,-999,CN,1,-999,DMA,7.3499,-999,0.73499,-999,-999,-999,NA,LT,0,0
Q089,Qinghai_Tibean_Plateau,CHINA,Q089,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.44610556,98.24056944,NA,NA,Alpinesteppe,150,200,175,-999,-999,-999,CN,0.7,-999,DMA,7.574233333,-999,1.082033333,-999,-999,-999,NA,LT,0,0
Q089,Qinghai_Tibean_Plateau,CHINA,Q089,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.44610556,98.24056944,NA,NA,Alpinesteppe,250,300,275,-999,-999,-999,CN,0.6,-999,DMA,5.951133333,-999,0.991855556,-999,-999,-999,NA,LT,0,0
Q074,Qinghai_Tibean_Plateau,CHINA,Q074,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.88783611,101.05845,NA,NA,Alpinemeadow,0,10,5,-999,-999,-999,CN,2.7,-999,DMA,32.62373333,-999,1.20828642,-999,-999,-999,NA,LT,0,0
Q074,Qinghai_Tibean_Plateau,CHINA,Q074,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.88783611,101.05845,NA,NA,Alpinemeadow,10,20,15,-999,-999,-999,CN,2.7,-999,DMA,15.3544,-999,0.568681481,-999,-999,-999,NA,LT,0,0
Q074,Qinghai_Tibean_Plateau,CHINA,Q074,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.88783611,101.05845,NA,NA,Alpinemeadow,50,70,60,-999,-999,-999,CN,1.8,-999,DMA,11.86123333,-999,0.658957407,-999,-999,-999,NA,LT,0,0
Q074,Qinghai_Tibean_Plateau,CHINA,Q074,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.88783611,101.05845,NA,NA,Alpinemeadow,150,200,175,-999,-999,-999,CN,1.3,-999,DMA,8.490533333,-999,0.653117949,-999,-999,-999,NA,LT,0,0
Q074,Qinghai_Tibean_Plateau,CHINA,Q074,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.88783611,101.05845,NA,NA,Alpinemeadow,250,300,275,-999,-999,-999,CN,1.1,-999,DMA,5.9836,-999,0.543963636,-999,-999,-999,NA,LT,0,0
Q087,Qinghai_Tibean_Plateau,CHINA,Q087,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.89259444,98.89756667,NA,NA,Alpinesteppe,0,10,5,-999,-999,-999,CN,1.5,-999,DMA,25.78237778,-999,1.718825185,-999,-999,-999,NA,LT,0,0
Q087,Qinghai_Tibean_Plateau,CHINA,Q087,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.89259444,98.89756667,NA,NA,Alpinesteppe,10,20,15,-999,-999,-999,CN,1.5,-999,DMA,15.8929,-999,1.059526667,-999,-999,-999,NA,LT,0,0
Q087,Qinghai_Tibean_Plateau,CHINA,Q087,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.89259444,98.89756667,NA,NA,Alpinesteppe,50,70,60,-999,-999,-999,CN,1,-999,DMA,9.742844444,-999,0.974284444,-999,-999,-999,NA,LT,0,0
Q087,Qinghai_Tibean_Plateau,CHINA,Q087,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.89259444,98.89756667,NA,NA,Alpinesteppe,150,200,175,-999,-999,-999,CN,0.7,-999,DMA,13.09128889,-999,1.870184127,-999,-999,-999,NA,LT,0,0
Q087,Qinghai_Tibean_Plateau,CHINA,Q087,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.89259444,98.89756667,NA,NA,Alpinesteppe,250,300,275,-999,-999,-999,CN,0.6,-999,DMA,13.49905556,-999,2.249842593,-999,-999,-999,NA,LT,0,0
Q073,Qinghai_Tibean_Plateau,CHINA,Q073,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.93517778,100.9518417,NA,NA,Alpinesteppe,0,10,5,-999,-999,-999,CN,1.5,-999,DMA,30.022,-999,2.001466667,-999,-999,-999,NA,LT,0,0
Q073,Qinghai_Tibean_Plateau,CHINA,Q073,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.93517778,100.9518417,NA,NA,Alpinesteppe,10,20,15,-999,-999,-999,CN,1.5,-999,DMA,25.9462,-999,1.729746667,-999,-999,-999,NA,LT,0,0
Q073,Qinghai_Tibean_Plateau,CHINA,Q073,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.93517778,100.9518417,NA,NA,Alpinesteppe,50,70,60,-999,-999,-999,CN,1,-999,DMA,15.52006667,-999,1.552006667,-999,-999,-999,NA,LT,0,0
Q073,Qinghai_Tibean_Plateau,CHINA,Q073,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.93517778,100.9518417,NA,NA,Alpinesteppe,150,200,175,-999,-999,-999,CN,0.7,-999,DMA,22.0748,-999,3.153542857,-999,-999,-999,NA,LT,0,0
Q073,Qinghai_Tibean_Plateau,CHINA,Q073,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,36.93517778,100.9518417,NA,NA,Alpinesteppe,250,300,275,-999,-999,-999,CN,0.6,-999,DMA,33.73883333,-999,5.623138889,-999,-999,-999,NA,LT,0,0
Q075,Qinghai_Tibean_Plateau,CHINA,Q075,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,37.00615833,100.8119028,NA,NA,Alpinemeadow,0,10,5,-999,-999,-999,CN,2.7,-999,DMA,33.35571111,-999,1.235396708,-999,-999,-999,NA,LT,0,0
Q075,Qinghai_Tibean_Plateau,CHINA,Q075,2013-08-01,NAnjingUniversity,Yanxu Zhang,zhangyx@nju.edu.cn,Gu_2020,37.00615833,100.8119028,NA,NA,Alpinemeadow,10,20,15,-999,-999,-999,CN,2.7,-999,DMA,21.33722778,-999,0.790267695,-999,-999,-999,NA,LT,0,0
